,Cases 3,Cases count1,Count (Cases 2),Created by,Created time,ID,Name Markdown,airtable_createdTime,airtable_id,auto_gen_id,case count3,count total,county,locality,locality_built,location subtype,location type,name,primary field,state,address,coordinate specificity,latitude,longitude,modern name,Cases,Notes,alternative name,Cases 2
222,,46,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T17:55:21.000Z,hc.loc.000006,"[US District Court for the Omaha Division of the District of Nebraska (Omaha, Nebraska)](hc.loc.000006)",2023-05-16T17:55:21.000Z,recnrRoyJEDwUjyC2,6,0,46,Douglas,Omaha,"Omaha, Douglas, Nebraska","[""federal district court""]",court,US District Court for the Omaha Division of the District of Nebraska,"US District Court for the Omaha Division of the District of Nebraska (Omaha, Nebraska)",Nebraska,,locality,41.258611,-95.9375,,"['rechVS4ypInSRD2SD', 'rec97h6TIXjeMRpUY', 'recV0yFlwJmSc645O', 'recS5SFfa9Jbm3cMn', 'recN4bUhKN8KPqTs3', 'rec56pFKLbY4q8cHt', 'recD34znPx380pvy9', 'rec0TCdJymyMvcwZ5', 'recbcMuSq6yt5eaFm', 'recSEzeDQAKIWAHvg', 'recK9YewTyX9IGFED', 'rec4YiWJTy41CAyWH', 'rec6nKUE7Q3G3NZvu', 'recRfliBBQdkqLmmA', 'rectwQauqIM2bAIIG', 'rec0c1I8MTijPGPTn', 'rec5ycwRzTa1e7oXK', 'rec1euaRdWUcA9Ay7', 'recIya5JfiS9xZyBF', 'recoNl1aV3F8d9VJi', 'recs73CFy2RJ1CMHD', 'recQmEfjKvc0ixfsm', 'recUZnwTchHAw9erS', 'recdfJxZz21yLwgog', 'recqV33zghJQp8pCS', 'recgIGomDNNtKVwAF', 'rec8ItJx8L61OPx3O', 'rec74LkVhPwTLEfLL', 'recnXgWaffZtlE4XA', 'rec1bS9iQ27RtMpZq', 'recZuCEPaw5UXjslg', 'rect2pt2iz3iqMTJA', 'rec4lxbkjuoUkk7LC', 'recdEX5ksdGCrubmG', 'recibuYUNip9U3nY5', 'recuWQU8d6caXfdAV', 'recJgLHgQuH4e56o7', 'recTq65ACuMMMEXce', 'recictDb08r8pJpvl', 'recHAOy8sWwHLJwZp', 'recjTekAXIPg7fErD', 'rec78NrKezboCRJkS', 'recr7YRPR2nNbFs5H', 'recM7ycwysZjXVshV', 'recpV51rwXWKj0lad', 'recUalKQAzildHRdM']",,,
223,"['rec6v0SZ4gJrFXcho', 'recqYojvglf1yS4D9', 'reclmx27ZXAnyFMe8', 'rec40w7nmlI7WElA6', 'recOabOH8VzGdwE6w', 'recj5jVLvpIcSxawd', 'rec4H3NzivujYIO42', 'recvETDM2uV1icUgH', 'rec0CABJfR1arsGQR', 'recSAMaQ07B1ByScZ']",0,0,"{'email': 'ethand479@gmail.com', 'id': 'usrbjsFnLIzOrzoQf', 'name': 'Ethan Dunn'}",2023-09-28T14:07:30.000Z,hc.loc.000200,"[United States Detention Station (Seattle, Washington)](hc.loc.000200)",2023-09-28T14:07:30.000Z,reco6ThqIDuDtbf7N,200,10,10,King,Seattle,"Seattle, King, Washington","[""immigration detention"", ""carceral facility""]",site of significance,United States Detention Station,"United States Detention Station (Seattle, Washington)",Washington,,,,,,,,,
224,['recaosjse68wXgs2q'],0,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000063,"[""Bark Gem of the Ocean"" (Seattle, Washington)](hc.loc.000063)",2023-05-16T18:03:08.000Z,recoDhpsMuzcgYFsQ,63,1,1,King,Seattle,"Seattle, King, Washington","[""ship""]",site of significance,"""Bark Gem of the Ocean""","""Bark Gem of the Ocean"" (Seattle, Washington)",Washington,,locality,47.60682112835133,-122.3337844597094,,,,,
225,['recImNcom9K8uRn7T'],0,0,"{'email': 'aknopik2@huskers.unl.edu', 'id': 'usrenhAg0xOZRWOR5', 'name': 'Andy Knopik'}",2024-12-12T17:05:37.000Z,hc.loc.000299,"[Port Townsend Jail (Port Townsend, Washington)](hc.loc.000299)",2024-12-12T17:05:37.000Z,recoMyxOFccv8XGDH,299,1,1,Jefferson County,Port Townsend,"Port Townsend, Jefferson County, Washington","[""city jail""]",site of significance,Port Townsend Jail,"Port Townsend Jail (Port Townsend, Washington)",Washington,,,,,,,,,
226,['recZyMA8Cm8BNbNaG'],0,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000062,"[St. Louis Arsenal (St. Louis, Missouri)](hc.loc.000062)",2023-05-16T18:03:08.000Z,recowFNNVuZ0F8F3M,62,1,1,St. Louis,St. Louis,"St. Louis, St. Louis, Missouri","[""military facility""]",site of significance,St. Louis Arsenal,"St. Louis Arsenal (St. Louis, Missouri)",Missouri,,locality,38.62923422834949,-90.19677010348627,,,,,
227,,1,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T17:55:21.000Z,hc.loc.000008,"[District Court of the United States, District of Alaska (Juneau, Alaska)](hc.loc.000008)",2023-05-16T17:55:21.000Z,recpSNXUVPQmanhY4,8,0,1,N/A,Juneau,"Juneau, N/A, Alaska","[""federal district court""]",court,"District Court of the United States, District of Alaska","District Court of the United States, District of Alaska (Juneau, Alaska)",Alaska,,locality,58.33171128052053,-134.41201938257768,,['rectY73AkN8ppGHbP'],,,
228,['recdrm7tTmm22mcVx'],0,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000065,"[St. Rose Industrial School (Portland, Oregon)](hc.loc.000065)",2023-05-16T18:03:08.000Z,recpUOiBkcj5UzIEd,65,1,1,Multnomah,Portland,"Portland, Multnomah, Oregon","[""juvenile facility""]",site of significance,St. Rose Industrial School,"St. Rose Industrial School (Portland, Oregon)",Oregon,,locality,45.51649819397552,-122.68255356406071,,,,,
229,['recGLtHiq1cCrdkav'],0,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000064,"[School For Girls (Omaha, Nebraska)](hc.loc.000064)",2023-05-16T18:03:08.000Z,recpwDyy09kksYHSW,64,1,1,Douglas,Omaha,"Omaha, Douglas, Nebraska","[""juvenile facility""]",site of significance,School For Girls,"School For Girls (Omaha, Nebraska)",Nebraska,,locality,41.25547669651563,-95.93911292745457,,,,,
230,"['recb2K46xY7G9ClSm', 'recdylKpWep053xYN', 'recpK3Pf0f7DbeO6o', 'rec2z8CH3nGgAmkd3', 'recpx58E50ndPKzze', 'recuFTXTkgYlfkxNX', 'recLHkDJ1EVGtlZyz', 'recZvnfAE2tzbiytU', 'recgQM6Sw3bMizxM2', 'reczPdZoJUbBlNhIN']",0,0,"{'email': 'aschwensen2@huskers.unl.edu', 'id': 'usr2yKc4n9Dj481mY', 'name': 'Amelia Schwensen'}",2023-06-29T20:30:44.000Z,hc.loc.000141,"[Detention Home (Omaha, Nebraska)](hc.loc.000141)",2023-06-29T20:30:44.000Z,recqVk3yto2FoBUon,141,10,10,Douglas,Omaha,"Omaha, Douglas, Nebraska","[""detention hospital""]",site of significance,Detention Home,"Detention Home (Omaha, Nebraska)",Nebraska,22nd and St. Mary's Ave.,building,41.254142731582505,-95.94472670363574,,,,,
231,"['reczwA2jvMp4ny3nf', 'recLpbuHFcoRPXzdH']",0,0,"{'email': 'gpayne2@huskers.unl.edu', 'id': 'usrFMxBkYKZt5RMwF', 'name': 'Greg Payne'}",2024-07-26T18:38:29.000Z,hc.loc.000277,"[Nebraska Children's Home Society (Omaha, Nebraska)](hc.loc.000277)",2024-07-26T18:38:29.000Z,recrBJcouDOGVSxTB,277,2,2,,Omaha,"Omaha, , Nebraska","[""juvenile facility""]",site of significance,Nebraska Children's Home Society,"Nebraska Children's Home Society (Omaha, Nebraska)",Nebraska,,,,,,,,,
232,['rec7GoRyeuNBgOn15'],230,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T17:55:21.000Z,hc.loc.000009,"[Lancaster County District Court (Lincoln, Nebraska)](hc.loc.000009)",2023-05-16T17:55:21.000Z,recrPKDn4vk39xFLZ,9,1,231,Lancaster,Lincoln,"Lincoln, Lancaster, Nebraska","[""state district court""]","court, site of significance",Lancaster County District Court,"Lancaster County District Court (Lincoln, Nebraska)",Nebraska,,locality,40.813883273944036,-96.70166950546762,,"['recXSS0ad8zSNNjKW', 'recVIrpghIwgEVAiV', 'recto1zhhDrwEFgKv', 'recLlagZmx9DfHoHS', 'recY0lICy86aBREaG', 'rec9evtBcBkihGoj4', 'rec4LpM8DEBA1M1Vg', 'recqo04LBYIHSiDv4', 'reckmIvGZT3gdYEBi', 'reccTc63JPYR0RV41', 'recoTJkuU1QfjnBzN', 'recjuCI3dkiQ7JZHT', 'recIf4I7cco6rTmZ5', 'rectNZRhQ6S7r9GzZ', 'recVUmirhajy4OTtd', 'recimbEr5MHqpNc0d', 'reclvwQUPVn0OV4ts', 'recthMnCE6fyE67lC', 'recDLLpVCD7ZYkhgB', 'recH93S78k5bjRU4O', 'recmmOt1KhAOHX67N', 'recZYh8ZOPZC8plBz', 'rec6Q9se57M0aodGi', 'recPebOjMs5mUkVlJ', 'recUfjyF0HjUALHQn', 'recKke5Zod5fF19XJ', 'recGao38XQfP6VnYB', 'recqlOek0eEKhH19M', 'rechy1M4qmRnDNHe8', 'rec8tt1z4Z3SlZ19B', 'recYDX09XDLRDCzeT', 'rechBgBOFnAN5lXZE', 'recmAe6962T30kUFh', 'recIX0xKooz0fojjP', 'recX3gTK9P1gic9sy', 'recmSytCZeWUrOqNn', 'rec3C7EqCumFOjZGS', 'recAM9xsUzRbZSUbP', 'recGRhw7WUGse4ouq', 'rec7hPrmDUJuXGB9X', 'recIClqhxcmRkTt0v', 'recRLSGwcLGP2qQAa', 'recleU00S5oxPHTFu', 'recrT0EyhFC6M9Jzk', 'recTe6RJwj83bFtvN', 'rectULBoQi9kOaf8v', 'recRgjhXDCVzrQLpt', 'rec7Q8wCAeXArYMvy', 'recP1W5hfQ6xyu7G3', 'rec2zxICVLzHIdAX5', 'recMiSAfT14xsjGCo', 'rectvTtpGSMP3ogT5', 'recSaTEvhL4UNyzpz', 'rec6AzvIHyoFMI8cb', 'rec829D1yqUF6mn4s', 'recBhEwEnxpDR1M9N', 'rectc2Rdr9DaJtdii', 'recKM4jP9KBp4rD8w', 'recvkdGdLud0pMWUz', 'recsWEG1U6UPUCee4', 'recwhrEgAqWomeKBu', 'recboq7or12HeQe3Q', 'recCKtY0SHLLMvqqz', 'rec24wX7NMfrar21M', 'reci4tiyMLSxw701J', 'receHVz0jJemmNvT5', 'recDABmBkvUOpcVYa', 'recjxQ4YirfPpYC5m', 'rec8Qb670xIyZbnAs', 'rec9E2LAgSlGEp16o', 'recgP8sxAunBTC4TB', 'recTmPd13bKpUnQRN', 'reca8VHOLThmZHLB5', 'recAIKY3lx9kgBXA6', 'rec4Jqo7AP6KxMBxw', 'rec2Umpz0FZYpGDe7', 'recU0aHlEO6wGYNNq', 'recYuVEqlH1cRHhv5', 'rec3xAIm8vfZQIc6M', 'recyHhjS2SIB4cWmw', 'recjykOqgVxKc3mPN', 'recPjK7nrT3NGuQR3', 'recqkC8Mzvqg31fJx', 'recVzYclyMbKAXCh7', 'rec1B48p5a8c3XvOw', 'recyrT2ifwhWW0N4G', 'recBVyF7yHw3ILQJ8', 'recU5oetPEgwNzaZ0', 'recmdGlDNBWofXT7j', 'recjYsGUUWBK26NyY', 'recRfL9Ynjf8ZoSeb', 'recam0cZj8rLfuYMX', 'recoiSnz40ocqMfDI', 'recmpWALwjNco0EoE', 'recbqwa3dUXmTwzbX', 'recY7TmvweDMMGOph', 'recpxSwt99sT3MWwS', 'reclNPl5oCgrkiZDX', 'rec89gU1PZULeXty7', 'reccgkwoehDz2ZtSM', 'rec4CyANOs5PtxMq8', 'rec5XfOO2ixEdqSAn', 'recQTQqYwRzuBdBg3', 'recTGOUQ6fA6xnjzA', 'recrd9g94YslwcFty', 'rec8k2hjsq9hrLhOW', 'recZrv9Qa4mlIKUoG', 'recCTEUNo3VnJiq5a', 'recS1mBr3u2EKknff', 'recR3Mo0olDFG3ada', 'reci1esGeaTTA7UXf', 'recLqz0anMznHmjgp', 'reco7hCCdP79yRt8O', 'rec27XykxzNrUCBtQ', 'rec9fbCRLS1MNMfi5', 'recJpQYyBU0URUz1d', 'recXSVTqxjrYaE3uh', 'recYmIapyduHEyg45', 'recigGsL8nzQnKGoq', 'rec2YbtlNO3XR3Jy8', 'recHpWP8UAQQZf9mv', 'recfshsKnli3RfrlX', 'recnI4kv3AZrcRUVE', 'rec1tri84OYhsZQ1x', 'recwE3wFRcJNLz3vv', 'recplZrYNhf2TAUa5', 'reckDJISs60GvXTls', 'recFOhTFMWlqH30JY', 'recczgbTdmg4P1TOL', 'rec2FiBB43zXpgrNj', 'recxHzR2nIOMWx2B0', 'rec92TnNbUaCCo6Qr', 'rec3ged4BRqwDC52y', 'recOcjtWl8KvtYs1S', 'recj1pl9bQzo3dyCU', 'recXuvncUqdw4nAf5', 'recdspQXVI002KEk6', 'reci9YMTfAH5hQ0lV', 'recuhLgjpNvEZgiYJ', 'recoyBrQCsBITnDU0', 'reczz6Gi8zhPiepLT', 'rec5e8sAkAI3M9FiH', 'rec5xefnzKllpJRuy', 'recuTkEY7AoIRQnfp', 'recMPY4kuUa3bjUdS', 'rec9xoMkte2Vh9J7t', 'rec9lthzXJczaKXKB', 'receG0YNpV7sV8Pqs', 'reckVuaoUpnvsG3iu', 'recUXliWtX97zlBAY', 'recj3psE07dJZIXCq', 'recxS2py0LBJ0hSUV', 'recMCpwUdi9yRxEgt', 'recg25ooio9t6fZNA', 'recUflK1qoRsCtAmP', 'recdP3BkemVateEXq', 'recVDoFsc7wzEUn4E', 'recPz59XuXVRLeidg', 'rec3et9Gc9W0OQO2a', 'recThSkAnYYMOHf8T', 'recBvtvQ0TgxQhN4b', 'rec6IlubZtytQxVhk', 'recdrap2yb6FSnwrU', 'recYRpU4h40lKs8Vx', 'recyujJs3zfnDGcxQ', 'rec5gSP7P2Sk7qfWc', 'recN7EnCMRKlgFGvz', 'recpm6iikYx7Bkp7S', 'recZSf8S0g5g7HxkR', 'rec2FX2ye9XbxNsYB', 'recxrSYU2AMvxhqYm', 'rec8NmMGQbyn5P51R', 'recmRmEsSlSmUIMyn', 'rec9mtc2cJercguo2', 'recC3QLp0ZYO829vE', 'recGLtHiq1cCrdkav', 'recS4RiA1M1kOuMrW', 'rece7SH2Ulc7wuZPz', 'recaPnZEY5ebdDls5', 'rec4wmCN47ckOgFNN', 'recNO6yzFb4p0wtuH', 'recuFsewY98SeW94a', 'rec2ms7DLkuKF6LYY', 'recG8zc5vMbNVyvh0', 'rec4VVnEhfYtS99Ry', 'rec4VD479Qsa5P16W', 'recWsHc1nGFsOyUTY', 'recxUSJBSb3xw4VVk', 'recSRX8cBe2BKN3yv', 'recb1LHIKtfnpqJCu', 'recLRbyRT31orFlmP', 'recilJgQF3Kszbdwj', 'recQxIVKP09ZFOZ2m', 'recJxgbQJMtcELvf5', 'recTOthugcPnyZnI5', 'rec7YWtVBCOtknY7K', 'recb4beoZ8clBmIuA', 'recW0sJdoR73DgUWT', 'recbSfmoVoyBsiqhh', 'recJ7ag27Ad5YjOL0', 'rectsIin65UB4baut', 'reck1SuvqLQ2NvOVK', 'recq60MHXDQcpKABR', 'recezQFlybHQGeTu4', 'rec9VBhdzbbwbMzmU', 'recTiha3eOw88U1sw', 'receU2cN3zEiRlaiI', 'recb7Yxn6BNniz8f4', 'recEfJPZk4jfQvMJP', 'recwbGLKNXIIMwMUn', 'recsj6V1uBR0lBUyS', 'recFONwsmm8NRjcCr', 'rec3oYowpYM5GCMY7', 'recTRJlNUugKOpA7n', 'recOkjo9ZCzbHbcd3', 'recedFxrG2ZW6gUph', 'recBhZo8mwgwsCQIU', 'reck269zEEqtx5IvS', 'recFa0kTKJ9KGAxW8', 'recmwjWoF1KHnsq2w', 'recBgptEKrobTbB2y', 'rec14puXSFcejAqrY', 'recrP2agAL5ciT2ae', 'recrkchTDeDD4TQX0', 'rec4lxpUBQq9ciBcw', 'recFoVBigZoIVEcLH', 'recogYsTZYVZf2uGv', 'recCxzQ7oRyc8QVbG', 'recbNdNKhmhmuiK3i', 'recouyVfGGUmDpxbI']",,,
233,"['recXKIWADYwM2lk6o', 'rec5uqKT4XM2Wyub5', 'recozrcBRJIAeJGSc', 'recDB5H67K8PiG2jT']",0,0,"{'email': 'aknopik2@huskers.unl.edu', 'id': 'usrenhAg0xOZRWOR5', 'name': 'Andy Knopik'}",2024-12-09T21:11:23.000Z,hc.loc.000298,"[Jefferson County Jail (Port Townsend, Washington)](hc.loc.000298)",2024-12-09T21:11:23.000Z,recrUJhOu5xoduc60,298,4,4,Jefferson County,Port Townsend,"Port Townsend, Jefferson County, Washington","[""county jail""]",site of significance,Jefferson County Jail,"Jefferson County Jail (Port Townsend, Washington)",Washington,,,,,,,,,
234,"['recLzypXqWg1Qh8El', 'recJPMdmfWBKu5WVc', 'recCdr1gv0kYumVpm', 'recfbuoc7sbX91EmN', 'recIfLjSeEpavBmtk', 'recGrxESaX5mts80I', 'recUmoMtM7V8j2xbF', 'rec5U4p6mWwv5NbbY', 'recdy980wkpsrlHE6', 'recw7blEAb4QkAGAm', 'recHh4m5asBfMSHMj', 'recoQW6H4Mru3J5th', 'rec0xFnD2ZuATCWjN', 'rec8GeAYptUdqN2bE', 'recrQRJEBvLKl49Kx', 'recOszZPkEbGQnMDD', 'recQW8msCgvBgJT2e']",0,0,"{'email': 'bdevalk2@huskers.unl.edu', 'id': 'usrKgP3uxM9XvnC1f', 'name': 'Brianna DeValk'}",2023-12-15T16:13:46.000Z,hc.loc.000227,"[South Omaha City Jail (South Omaha, Nebraska)](hc.loc.000227)",2023-12-15T16:13:46.000Z,recrwAR2ByBkcULTk,227,17,17,Douglas,South Omaha,"South Omaha, Douglas, Nebraska","[""carceral facility""]",site of significance,South Omaha City Jail,"South Omaha City Jail (South Omaha, Nebraska)",Nebraska,,,,,,,,,
235,"['recGeHRdqEvUqSAD8', 'rec0kv3QGKMtYSchA', 'recBDadO7JzgwvfS5']",0,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000066,"[County Hospital (Omaha, Nebraska)](hc.loc.000066)",2023-05-16T18:03:08.000Z,recs1BbN9ebdDSMu1,66,3,3,Douglas,Omaha,"Omaha, Douglas, Nebraska","[""hospital""]",site of significance,County Hospital,"County Hospital (Omaha, Nebraska)",Nebraska,,locality,41.25547669651563,-95.93911292745457,,,,,
236,['recujsQgjTEZh8SC6'],0,0,"{'email': 'asynya2@huskers.unl.edu', 'id': 'usrsxXrBoy7sdssaI', 'name': 'Anna Synya'}",2023-11-15T18:39:34.000Z,hc.loc.000218,"[Fort Lewis (Tacoma, Washington)](hc.loc.000218)",2023-11-15T18:39:34.000Z,recsEXR8mezPCJR2F,218,1,1,Pierce,Tacoma,"Tacoma, Pierce, Washington","[""military facility""]",site of significance,Fort Lewis,"Fort Lewis (Tacoma, Washington)",Washington,,locality,47°06′21″N ,122°33′52″W,,,,Camp Lewis,
237,['rec8QamALiQ8Urdb8'],1,0,"{'email': 'IFERRELL2@UNL.EDU', 'id': 'usrK8UqaJVS77I9xs', 'name': 'Isabella Ferrell'}",2024-07-20T20:28:35.000Z,hc.loc.000271,"[Supreme Court of the State of Washington (Olympia, Washington)](hc.loc.000271)",2024-07-20T20:28:35.000Z,recsamIihjVSfeTzt,271,1,2,Thurston,Olympia,"Olympia, Thurston, Washington","[""state supreme court""]","court, site of significance",Supreme Court of the State of Washington,"Supreme Court of the State of Washington (Olympia, Washington)",Washington,,,,,,['rechdjxtlkuJ8Vsls'],,,
238,['recRlo9R1QNbGKlvl'],0,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000067,"[Nisqually and Puyallup Agency (Olympia, Washington)](hc.loc.000067)",2023-05-16T18:03:08.000Z,rectyPa1envhh0WOv,67,1,1,Thurston,Olympia,"Olympia, Thurston, Washington","[""indian reservation""]",site of significance,Nisqually and Puyallup Agency,"Nisqually and Puyallup Agency (Olympia, Washington)",Washington,,locality,47.0380465819904,-122.90279499061621,,,,,
239,,19,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T17:55:21.000Z,hc.loc.000010,"[US Circuit Court for the Omaha Division of the District of Nebraska (Omaha, Nebraska)](hc.loc.000010)",2023-05-16T17:55:21.000Z,recug2yqFO0AY5MXE,10,0,19,Douglas,Omaha,"Omaha, Douglas, Nebraska","[""federal circuit court""]",court,US Circuit Court for the Omaha Division of the District of Nebraska,"US Circuit Court for the Omaha Division of the District of Nebraska (Omaha, Nebraska)",Nebraska,,locality,41.25547669651563,-95.93911292745457,,"['reckJyw2XA7voH4c5', 'recrNW7I33MdKsEQM', 'recVjFVDVTawuJ3ls', 'recjSOBP4hqUQPoSO', 'rec0s9qISbPiTLGgc', 'recaXS5FOa6Mkp8VP', 'recTFbbI63mxMvZOK', 'recD8L73awHVRJslb', 'rechUxLxZV0jRfJVQ', 'recyg35CZcXCHG7sl', 'rec62H0TybG1wtAtM', 'recUy5fwfu5PBaQJf', 'recGnXp1PtQNfj9kz', 'recIBjYrQ3vZdOlt0', 'recnVINoMbsPCttnV', 'recjrLFuCqpLTsHMK', 'recnbCyThhKd2Tg05', 'recV0yFlwJmSc645O', 'rec98qJyEuLUjTzqk']",,,
240,"['rec4VVnEhfYtS99Ry', 'recb1LHIKtfnpqJCu']",0,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000068,"[Tabitha Home (Lincoln, Nebraska)](hc.loc.000068)",2023-05-16T18:03:08.000Z,recug3lXgmj8WkQAO,68,2,2,Lancaster,Lincoln,"Lincoln, Lancaster, Nebraska","[""welfare organization""]",site of significance,Tabitha Home,"Tabitha Home (Lincoln, Nebraska)",Nebraska,"4720 Randolph St, Lincoln, NE 68510",building,40.808177730924136,-96.65481158458464,Tabitha Health,,,,
241,,1,0,"{'email': 'sfhayesrsch@gmail.com', 'id': 'usr05qDhnpC0S1ouE', 'name': 'Sophia Hayes'}",2023-07-18T16:16:41.000Z,hc.loc.000158,"[Gage County Court (Beatrice, Nebraska)](hc.loc.000158)",2023-07-18T16:16:41.000Z,recv8pnV6qOrXjBAv,158,0,1,Gage,Beatrice,"Beatrice, Gage, Nebraska","[""county court""]",court,Gage County Court,"Gage County Court (Beatrice, Nebraska)",Nebraska,"612 Grant St, Beatrice, NE 68310",building,40.271111,-96.745833,,['rec1JBBZDerPxAhyt'],,,
242,['recaEqdS3EJnntdcN'],0,0,"{'email': 'cskinner5@huskers.unl.edu', 'id': 'usrpfR1jrbKYomBuX', 'name': 'Colten Skinner'}",2024-07-19T18:24:24.000Z,hc.loc.000266,"[Fujin Home (Seattle, Washington)](hc.loc.000266)",2024-07-19T18:24:24.000Z,recwDe2YCsSt3MThX,266,1,1,King County,Seattle,"Seattle, King County, Washington","[""religious mission""]",site of significance,Fujin Home,"Fujin Home (Seattle, Washington)",Washington,"1102 Spruce Street, Seattle, WA",,,,,,,Japanese Mission,
243,['rec3F20zEJaCjw2e5'],0,0,"{'email': 'mbrooks12@huskers.unl.edu', 'id': 'usrYUmUR3yFmQ7Bci', 'name': 'Molli Brooks'}",2024-01-25T16:25:09.000Z,hc.loc.000232,"[Camp Elmer M. Brown (American Lake Military Reservation, Washington)](hc.loc.000232)",2024-01-25T16:25:09.000Z,recwKNeaUhRslhMV6,232,1,1,Pierce County,American Lake Military Reservation,"American Lake Military Reservation, Pierce County, Washington","[""military facility""]",site of significance,Camp Elmer M. Brown,"Camp Elmer M. Brown (American Lake Military Reservation, Washington)",Washington,,building,,,,,,,
244,,0,0,"{'email': 'kjagodinsky@unl.edu', 'id': 'usrTWraD2Uk9A3vtt', 'name': 'Katrina Jagodinsky'}",2025-06-17T19:11:54.000Z,hc.loc.000327,"[U.S. District Court of Washington, Eastern District, Southern Division (Yakima, Washington)](hc.loc.000327)",2025-06-17T19:11:54.000Z,recwPkOkqI06ZqUkr,327,0,0,,Yakima,"Yakima, , Washington","[""federal district court""]",,"U.S. District Court of Washington, Eastern District, Southern Division","U.S. District Court of Washington, Eastern District, Southern Division (Yakima, Washington)",Washington,,,,,,,,,
